engine,box_position,code,runtime_min
phenix,2,4WAL,1.487667
phenix,2,4WIP,1.870333
phenix,2,4WWM,1.639833
phenix,2,4X3E,2.394
phenix,2,4XLG,4.104167
phenix,2,4ZSF,3.3625
phenix,2,4ZV9,8.025333
phenix,2,5A0T,7.237
phenix,2,5AA5,22.800333
phenix,2,5AD0,2.2185
phenix,2,5B5I,1.531667
phenix,2,5B5Q,3.6
phenix,2,5BOV,8.378
phenix,2,5BV6,1.3215
phenix,2,5C5V,4.806833
phenix,2,5C7F,4.397833
phenix,2,5C8H,1.394333
phenix,2,5CVR,1.9145
phenix,2,5D5H,3.646667
phenix,2,5DAY,2.245167
phenix,2,5DBE,2.222333
phenix,2,5DRM,2.964
phenix,2,5E15,2.808
phenix,2,5EBB,6.752333
phenix,2,5EG2,3.751167
phenix,2,5EGE,8.6785
phenix,2,5ETA,3.334167
phenix,2,5G09,11.266333
phenix,2,5G23,4.555167
phenix,2,5G4I,8.4555
phenix,2,5GHR,5.1735
phenix,2,5GJM,3.477833
phenix,2,5GKV,2.697333
phenix,2,5GOX,2.342
phenix,2,5GZI,3.877833
phenix,2,5H5Y,3.6165
phenix,2,5HRJ,1.161833
phenix,2,5I2H,5.970167
phenix,2,5I47,2.910333
phenix,2,5I9E,7.324333
phenix,2,5IAW,2.557
phenix,2,5IQM,2.652333
phenix,2,5IY4,3.901667
phenix,2,5IYX,4.146167
phenix,2,5J0A,3.2525
phenix,2,5J4A,2.980833
phenix,2,5J9K,2.398833
phenix,2,5JD9,3.5425
phenix,2,5JHO,2.718
phenix,2,5JI5,2.0175
phenix,2,5JTA,4.234667
phenix,2,5K2X,4.1785
phenix,2,5K6S,2.353833
phenix,2,5LTD,3.066667
phenix,2,5LU2,2.739833
phenix,2,5LW0,3.558833
phenix,2,5ME9,5.434
phenix,2,5MLK,5.794
phenix,2,5MLZ,3.454167
phenix,2,5MXY,1.156333
phenix,2,5N6H,4.712167
phenix,2,5N8R,9.711167
phenix,2,5NTB,2.108667
phenix,2,5O6B,6.823167
phenix,2,5OF1,2.664167
phenix,2,5OF9,8.051833
phenix,2,5OMB,3.219833
phenix,2,5OU8,2.566333
phenix,2,5Q1D,4.572
phenix,2,5Q1H,5.590833
phenix,2,5SVE,3.266
phenix,2,5T0K,4.985
phenix,2,5T0M,4.125333
phenix,2,5T1G,1.618667
phenix,2,5TDY,2.0065
phenix,2,5TJA,2.149667
phenix,2,5TLD,2.718
phenix,2,5TM9,2.640167
phenix,2,5TTA,3.042
phenix,2,5TV7,2.323667
phenix,2,5U6K,8.121667
phenix,2,5UQP,2.3945
phenix,2,5UV4,2.049667
phenix,2,5UX5,14.3275
phenix,2,5UXG,3.773
phenix,2,5UZU,3.658667
phenix,2,5V8W,3.6695
phenix,2,5VIA,3.234667
phenix,2,5VLB,11.821
phenix,2,5VQG,1.331833
phenix,2,5WB4,7.711167
phenix,2,5WJQ,2.121833
phenix,2,5WRR,6.602333
phenix,2,5WWW,1.488667
phenix,2,5X6S,4.548333
phenix,2,5XG9,3.998333
phenix,2,5XHW,2.0
phenix,2,5XMZ,1.561833
phenix,2,5XRW,1.884833
phenix,2,5XUK,1.4625
phenix,2,5XUQ,1.523
phenix,2,5XVW,3.473833
phenix,2,5Y9I,2.446833
phenix,2,5YAY,2.847333
phenix,2,5Z6D,3.347167
phenix,2,5Z6V,1.5875
phenix,2,5Z8L,2.222333
phenix,2,5ZOO,4.292667
phenix,2,6A0E,3.708167
phenix,2,6A93,1.7565
phenix,2,6AF3,3.530167
phenix,2,6AGI,3.245167
phenix,2,6B8Q,3.922833
phenix,2,6CGO,5.602667
phenix,2,6COK,2.151833
phenix,2,6CQL,3.6115
phenix,2,6CW5,2.736
phenix,2,6D2V,4.326
phenix,2,6D97,9.9
phenix,2,6DDT,4.779167
phenix,2,6DF3,3.6965
phenix,2,6E0M,3.086667
phenix,2,6EC7,4.005167
phenix,2,6EUS,10.456833
phenix,2,6EWJ,9.170667
phenix,2,6EYS,8.95
phenix,2,6F1S,1.253833
phenix,2,6FJU,3.155167
phenix,2,6FOK,11.6155
phenix,2,6FX6,1.840833
phenix,2,6GBS,4.553167
phenix,2,6GP7,1.481167
phenix,2,6GXS,9.0925
phenix,2,6HFG,1.603833
phenix,2,6I1R,3.1085
phenix,2,6I50,2.02
phenix,2,6IIW,1.552667
phenix,2,6IQJ,2.128833
phenix,2,6IR8,1.366
phenix,2,6J17,2.054667
phenix,2,6J72,3.2625
phenix,2,6J7Y,2.4795
phenix,2,6JC4,4.267
phenix,2,6JJW,1.910333
phenix,2,6JZA,1.12
phenix,2,6K6R,1.954
phenix,2,6L8E,5.973167
phenix,2,6L9F,3.320667
phenix,2,6LKG,6.07
phenix,2,6M20,8.688167
phenix,2,6N5U,2.8125
phenix,2,6O6N,2.1525
phenix,2,6OHI,2.967
phenix,2,6PEU,9.561167
phenix,2,6PJQ,1.386
phenix,2,6PNP,2.612833
phenix,2,6PUP,1.656667
phenix,2,6R0L,1.118167
phenix,2,6R6T,4.583667
phenix,2,6RFT,9.8285
phenix,2,6RPT,3.092667
phenix,2,6RR0,5.468
phenix,2,6RSN,1.475167
phenix,2,6S2P,1.986833
phenix,2,6SRB,4.327833
phenix,2,6SXW,1.104833
phenix,2,6T80,4.012
phenix,2,6TCT,3.963833
phenix,2,6TT5,3.019667
phenix,2,6TWJ,4.524667
phenix,2,6U2D,2.1295
phenix,2,6U75,2.852333
phenix,2,6UB7,2.443333
phenix,2,6V7M,1.609667
phenix,2,6VD8,1.4485
phenix,2,6VHI,1.054167
phenix,2,6VPT,2.2885
phenix,2,6VS7,5.3345
phenix,2,6W9K,3.568
phenix,2,6WT6,2.361
phenix,2,6XZ6,2.391333
phenix,2,6YFV,4.2425
phenix,2,6Z1S,2.933167
phenix,2,6Z3U,4.472333
phenix,2,6ZH1,2.1885
phenix,2,6ZUW,2.195667
phenix,2,7AUI,1.629167
phenix,2,7BV5,5.564333
phenix,2,7BW1,1.926
phenix,2,7C7E,1.995667
phenix,2,7CFD,7.797833
phenix,2,7CWW,2.6795
phenix,2,7D86,1.820167
phenix,2,7DUF,1.405667
phenix,2,7E2E,2.526333
phenix,2,7EWF,3.538333
phenix,2,7F9K,1.485
phenix,2,7F9M,2.988833
phenix,2,7FHR,3.600667
phenix,2,7JI4,1.3355
phenix,2,7JN9,1.076333
phenix,2,7K3J,4.427833
phenix,2,7KQ0,3.995667
phenix,2,7LF4,4.304333
