program,box_position,code,runtime_min
refmac,0,1A0F,0.217467
refmac,0,1A46,0.197067
refmac,0,1A4I,0.402633
refmac,0,1A7V,0.1128
refmac,0,1AJ6,0.1113
refmac,0,1AK5,0.724317
refmac,0,1ANU,0.115583
refmac,0,1APX,0.586983
refmac,0,1AQZ,0.186417
refmac,0,1B9K,0.139217
refmac,0,1BIA,0.14855
refmac,0,1BM7,0.146833
refmac,0,1BX0,0.2082
refmac,0,1BXE,0.120833
refmac,0,1BYW,0.090117
refmac,0,1C3F,0.15145
refmac,0,1CI0,0.185783
refmac,0,1CSM,0.314683
refmac,0,1DAW,0.2048
refmac,0,1DLM,0.307817
refmac,0,1DQ3,0.20765
refmac,0,1DQ8,0.53015
refmac,0,1E79,1.2552
refmac,0,1EJ1,0.1735
refmac,0,1EJH,0.330617
refmac,0,1ETE,0.269533
refmac,0,1EZW,0.615583
refmac,0,1F97,0.130317
refmac,0,1FG3,0.177117
refmac,0,1FIO,0.136083
refmac,0,1FKM,0.283633
refmac,0,1FSI,0.316233
refmac,0,1GHW,0.234017
refmac,0,1GPQ,0.310683
refmac,0,1GQ8,0.221167
refmac,0,1GQ9,0.16265
refmac,0,1GUI,0.15965
refmac,0,1GYJ,0.10315
refmac,0,1H8V,0.52955
refmac,0,1HN0,0.528833
refmac,0,1HNO,0.236583
refmac,0,1HTN,0.129183
refmac,0,1I1N,0.173567
refmac,0,1I3A,0.142717
refmac,0,1IDQ,0.479883
refmac,0,1IKN,0.3031
refmac,0,1ITK,0.789033
refmac,0,1J3P,0.20605
refmac,0,1J53,0.143017
refmac,0,1J5W,0.3451
refmac,0,1J8B,0.1123
refmac,0,1JAC,0.23945
refmac,0,1JAD,0.2139
refmac,0,1JN9,0.28385
refmac,0,1JU3,0.56795
refmac,0,1K6D,0.307433
refmac,0,1K7T,0.162783
refmac,0,1L9X,1.054183
refmac,0,1LNZ,0.20235
refmac,0,1M6E,0.1631
refmac,0,1N0L,0.241833
refmac,0,1N6J,0.178417
refmac,0,1O4V,0.199767
refmac,0,1O5T,0.2215
refmac,0,1O6D,0.149583
refmac,0,1OBR,0.32215
refmac,0,1OC0,0.185
refmac,0,1OE4,0.333383
refmac,0,1OMW,0.513633
refmac,0,1OSC,0.312267
refmac,0,1OY5,0.319083
refmac,0,1P3C,0.223667
refmac,0,1P4X,0.261783
refmac,0,1PG3,0.368033
refmac,0,1PJR,0.361933
refmac,0,1PXZ,0.445667
refmac,0,1Q15,0.70075
refmac,0,1QB5,0.265333
refmac,0,1QD9,0.255117
refmac,0,1QJV,0.235667
refmac,0,1QZN,0.140483
refmac,0,1R1K,0.2071
refmac,0,1R3U,0.185417
refmac,0,1RFX,0.220483
refmac,0,1RHC,0.26635
refmac,0,1RJ1,0.143767
refmac,0,1RJD,0.732433
refmac,0,1RKG,0.1767
refmac,0,1RZN,0.196017
refmac,0,1S1C,0.166417
refmac,0,1SO2,0.7162
refmac,0,1SOT,0.584233
refmac,0,1T3I,0.522817
refmac,0,1TE5,0.261217
refmac,0,1TGS,0.1774
refmac,0,1TML,0.10495
refmac,0,1TVL,0.303767
refmac,0,1U1I,0.625867
refmac,0,1UEF,0.141033
refmac,0,1UJK,0.202833
refmac,0,1UKV,0.508283
refmac,0,1UTB,0.289517
refmac,0,1UVQ,0.29925
refmac,0,1V8Q,0.12275
refmac,0,1VB3,0.2132
refmac,0,1VCE,0.3145
refmac,0,1VDD,0.38185
refmac,0,1VER,0.0987
refmac,0,1VK0,0.623517
refmac,0,1VLM,0.218
refmac,0,1VR4,0.223917
refmac,0,1W2Y,0.310933
refmac,0,1W8A,0.102233
refmac,0,1WD8,0.260817
refmac,0,1WDV,0.177717
refmac,0,1WLZ,0.25595
refmac,0,1WTJ,0.703667
refmac,0,1WTY,0.229133
refmac,0,1WU2,0.3412
refmac,0,1WV8,0.099583
refmac,0,1WW9,0.491067
refmac,0,1X1Q,0.2998
refmac,0,1X6O,0.171217
refmac,0,1XVS,0.178333
refmac,0,1XX1,0.73825
refmac,0,1Y7O,0.444917
refmac,0,1Y8Q,0.743367
refmac,0,1YEM,0.21915
refmac,0,1YK3,0.728
refmac,0,1YMQ,0.155117
refmac,0,1Z05,0.253567
refmac,0,1Z3X,0.213167
refmac,0,1ZEJ,0.466233
refmac,0,1ZJ8,0.323367
refmac,0,1ZKL,0.303267
refmac,0,1ZZ0,1.575933
refmac,0,2A25,0.142317
refmac,0,2A3V,0.699983
refmac,0,2A9S,0.193733
refmac,0,2ACJ,0.145783
refmac,0,2AE0,0.29595
refmac,0,2AG0,0.7992
refmac,0,2AHR,0.674283
refmac,0,2AP2,0.16365
refmac,0,2AQ4,0.306367
refmac,0,2B2N,0.425317
refmac,0,2B3X,0.380117
refmac,0,2B5E,0.35725
refmac,0,2B7O,0.460967
refmac,0,2BON,0.257683
refmac,0,2BTY,0.348433
refmac,0,2C8X,0.163883
refmac,0,2C90,0.163167
refmac,0,2CB4,1.1438
refmac,0,2CCH,1.112267
refmac,0,2CCM,0.25395
refmac,0,2CKL,0.192717
refmac,0,2CZV,0.3283
refmac,0,2D0T,0.329367
refmac,0,2D68,0.1524
refmac,0,2DOB,0.083867
refmac,0,2DQ6,2.082017
refmac,0,2DRY,0.149283
refmac,0,2DX6,0.195217
refmac,0,2E1M,0.224567
refmac,0,2EO4,0.163317
refmac,0,2EU9,0.451517
refmac,0,2EXU,0.127067
refmac,0,2F1F,0.37335
refmac,0,2F2E,0.195583
refmac,0,2F8L,0.248783
refmac,0,2F9I,0.716383
refmac,0,2F9Z,0.2435
refmac,0,2FEX,0.4309
refmac,0,2FFF,0.243933
refmac,0,2FH9,0.185983
refmac,0,2FTX,0.16885
refmac,0,2G9W,0.186733
refmac,0,2GA1,0.147883
refmac,0,2GA9,0.29575
refmac,0,2GD9,0.194617
refmac,0,2GT1,0.37715
refmac,0,2GUH,0.306283
refmac,0,2HXW,0.328617
refmac,0,2I53,0.222233
refmac,0,2I7H,0.577917
refmac,0,2IJE,0.167967
refmac,0,2IO7,0.3134
refmac,0,2IUC,0.420433
refmac,0,2IVF,0.8071
refmac,0,2IVM,0.198683
refmac,0,2JAC,0.1133
refmac,0,2JFN,0.211617
refmac,0,2JH3,1.074917
refmac,0,2NLY,0.1292
refmac,0,2NN4,0.122217
refmac,0,2NTX,0.565467
refmac,0,2NVN,0.111983
refmac,0,2OD8,0.354017
refmac,0,2OO2,0.0993
refmac,0,2OO3,0.142983
refmac,0,2P0U,0.435717
refmac,0,2P1L,0.343467
refmac,0,2P38,0.269367
refmac,0,2P62,0.304533
refmac,0,2P8J,0.290067
refmac,0,2P8Q,0.360583
refmac,0,2PAV,0.3295
refmac,0,2PJS,0.132833
refmac,0,2PK9,0.486367
refmac,0,2PN0,0.4472
refmac,0,2PQN,0.156583
refmac,0,2PQV,0.218817
refmac,0,2PY2,0.563967
refmac,0,2Q1Z,0.280967
refmac,0,2QCO,0.135567
refmac,0,2QE9,0.241417
refmac,0,2QH9,0.200033
refmac,0,2QHL,0.508417
refmac,0,2QKL,0.122617
refmac,0,2QL3,1.159883
refmac,0,2QM7,0.326767
refmac,0,2QML,0.205933
refmac,0,2QOS,0.15725
refmac,0,2QSV,0.159
refmac,0,2QYA,0.206517
refmac,0,2R5F,0.135217
refmac,0,2R6R,0.17925
refmac,0,2RCC,0.735
refmac,0,2RH3,0.113967
refmac,0,2V62,0.436467
refmac,0,2VEF,0.342167
refmac,0,2VUN,1.10015
refmac,0,2VZB,0.390883
refmac,0,2W3X,0.6436
refmac,0,2W9Y,0.124033
refmac,0,2WDZ,0.61995
refmac,0,2WNH,0.615283
refmac,0,2WP1,0.1844
refmac,0,2X1C,1.3207
refmac,0,2X26,0.36155
refmac,0,2XD0,0.386817
refmac,0,2XDO,0.5082
refmac,0,2XN4,0.222367
refmac,0,2XPI,0.372233
refmac,0,2XPL,0.129267
refmac,0,2XVS,0.120183
refmac,0,2Y9W,0.453517
refmac,0,2YEU,0.52945
refmac,0,2YFA,0.316467
refmac,0,2YGB,0.741183
refmac,0,2YGK,0.228083
refmac,0,2YJT,0.213833
refmac,0,2YN0,0.268633
refmac,0,2Z1D,0.299967
refmac,0,2Z1Z,0.33335
refmac,0,2Z7E,0.221817
refmac,0,2ZIU,0.187167
refmac,0,2ZME,0.25965
refmac,0,2ZON,0.668217
refmac,0,2ZUL,0.21435
refmac,0,3A58,0.522967
refmac,0,3ADO,0.237183
refmac,0,3AMH,0.2355
refmac,0,3AQG,0.1106
refmac,0,3ATQ,0.26845
refmac,0,3AV4,0.493233
refmac,0,3B2D,0.479483
refmac,0,3B8I,1.179433
refmac,0,3BCI,0.164317
refmac,0,3BGU,0.179533
refmac,0,3BJ6,0.191167
refmac,0,3BNK,0.1685
refmac,0,3BVQ,0.255733
refmac,0,3C7J,0.375217
refmac,0,3CAX,0.2675
refmac,0,3CB0,0.531133
refmac,0,3CB5,0.443333
refmac,0,3CBM,0.243317
refmac,0,3CGG,0.203333
refmac,0,3CMQ,0.2038
refmac,0,3CQO,0.359067
refmac,0,3CU3,0.148817
refmac,0,3CXM,0.283467
refmac,0,3D1M,0.431667
refmac,0,3D49,0.315233
refmac,0,3DEE,0.164617
refmac,0,3DIW,0.172317
refmac,0,3DJD,0.45055
refmac,0,3DJN,0.0908
refmac,0,3DLA,1.1452
refmac,0,3DXI,0.267933
refmac,0,3E7P,0.228183
refmac,0,3E8S,0.233867
refmac,0,3E8V,0.087633
refmac,0,3E98,0.173083
refmac,0,3E99,0.204317
refmac,0,3EC1,0.26785
refmac,0,3ED4,1.24725
refmac,0,3EFY,0.480733
refmac,0,3EUS,0.12175
refmac,0,3FBI,0.29305
refmac,0,3FJU,0.2451
refmac,0,3FKK,0.341217
refmac,0,3FPR,0.1498
refmac,0,3FVE,0.163
refmac,0,3G39,0.145267
refmac,0,3G3O,0.17115
refmac,0,3G6L,0.192783
refmac,0,3G85,0.22695
refmac,0,3GF6,0.252967
refmac,0,3GLR,0.2817
refmac,0,3GM5,0.11825
refmac,0,3GMV,0.137517
refmac,0,3GQU,0.152433
refmac,0,3GR5,0.197917
refmac,0,3GXQ,0.09495
refmac,0,3H1T,0.243483
refmac,0,3H6E,0.32065
refmac,0,3H6R,0.1558
refmac,0,3H7O,0.241617
refmac,0,3HBC,0.320717
refmac,0,3HHC,0.2756
refmac,0,3HL0,0.550917
refmac,0,3HST,0.33955
refmac,0,3HTK,0.292683
refmac,0,3HTV,0.208583
refmac,0,3I38,0.516233
refmac,0,3IC8,0.404533
refmac,0,3IHU,0.268733
refmac,0,3IUG,0.2889
refmac,0,3IVB,0.208067
refmac,0,3JST,0.130017
refmac,0,3JWH,0.18835
refmac,0,3KFW,0.14395
refmac,0,3KGR,0.177017
refmac,0,3KKD,0.329633
refmac,0,3KKE,0.378083
refmac,0,3KOL,0.126067
refmac,0,3KXR,0.18715
refmac,0,3KZP,0.2345
refmac,0,3L1W,1.250033
refmac,0,3L2H,0.443217
refmac,0,3L6F,0.239467
refmac,0,3LLI,0.2216
refmac,0,3LOC,0.318083
refmac,0,3LS0,0.110167
refmac,0,3LW3,0.194767
refmac,0,3M1T,0.267183
refmac,0,3M91,0.15985
refmac,0,3MB2,0.31535
refmac,0,3MKR,0.4954
refmac,0,3ML3,0.192967
refmac,0,3MML,0.881933
refmac,0,3MQ2,0.249217
refmac,0,3MV2,0.717583
refmac,0,3MYU,0.353967
refmac,0,3N39,0.29525
refmac,0,3N55,0.292833
refmac,0,3N5L,0.464833
refmac,0,3N74,0.339617
refmac,0,3N9U,0.424767
refmac,0,3NJE,0.1925
refmac,0,3NO8,0.1654
refmac,0,3OAP,0.157433
refmac,0,3OC7,0.37555
refmac,0,3OEC,0.609133
refmac,0,3OFJ,0.1112
refmac,0,3OOQ,2.346217
refmac,0,3P86,0.271983
refmac,0,3PFY,0.1389
refmac,0,3PPU,0.301017
refmac,0,3PZ8,0.392017
refmac,0,3QC1,0.145133
refmac,0,3QKL,0.238417
refmac,0,3QLA,0.265317
refmac,0,3QNM,0.173183
refmac,0,3QTA,0.26995
refmac,0,3QVJ,0.40445
refmac,0,3R0Q,0.399133
refmac,0,3R6B,0.093117
refmac,0,3RAZ,0.110033
refmac,0,3RLE,0.177217
refmac,0,3RQ4,0.1744
refmac,0,3RST,0.709183
refmac,0,3SF5,0.323383
refmac,0,3SHW,0.166567
refmac,0,3SOL,0.1154
refmac,0,3SUZ,0.157367
refmac,0,3T0Q,0.1569
refmac,0,3T9O,0.1556
refmac,0,3TCO,0.17885
refmac,0,3THF,0.1895
refmac,0,3TIX,0.450983
refmac,0,3TSZ,0.168217
refmac,0,3TU7,0.139217
refmac,0,3TVA,0.369717
refmac,0,3U1D,0.229833
refmac,0,3U2A,0.1092
refmac,0,3U66,0.11445
refmac,0,3U9L,0.229817
refmac,0,3UN9,0.369233
refmac,0,3UNG,0.30685
refmac,0,3UTN,0.221683
refmac,0,3UVO,0.148483
refmac,0,3V70,0.34125
refmac,0,3VD8,0.184317
refmac,0,3VEP,0.146067
refmac,0,3VFO,0.268783
refmac,0,3VFP,0.256883
refmac,0,3VHL,0.26145
refmac,0,3VPB,0.6606
refmac,0,3VRJ,0.245383
refmac,0,3VSM,0.440167
refmac,0,3VST,2.242317
refmac,0,3VUQ,0.338433
refmac,0,3VYN,0.224883
refmac,0,3W0L,0.6052
refmac,0,3W3T,0.342367
refmac,0,3W3W,0.477433
refmac,0,3W56,0.118267
refmac,0,3W8W,0.3901
refmac,0,3WNV,0.46265
refmac,0,3WTQ,0.1792
refmac,0,3WW1,0.333117
refmac,0,3X0X,1.92075
refmac,0,3ZH9,0.23145
refmac,0,3ZIE,0.280317
refmac,0,4AK1,0.690883
refmac,0,4ALY,0.204417
refmac,0,4AOM,0.110417
refmac,0,4AUP,0.158933
refmac,0,4B18,0.213633
refmac,0,4BU1,0.22045
refmac,0,4BVE,0.211433
refmac,0,4BX9,0.6423
refmac,0,4C1S,0.315583
refmac,0,4C6R,0.30465
refmac,0,4CE5,0.731283
refmac,0,4CGB,0.09825
refmac,0,4CH9,0.3439
refmac,0,4CKT,0.131033
refmac,0,4CLF,0.574167
refmac,0,4CSO,0.361733
refmac,0,4D51,0.218283
refmac,0,4DA2,0.284583
refmac,0,4DOV,0.212767
refmac,0,4EOY,0.17915
refmac,0,4EWI,0.134717
refmac,0,4EX5,0.429617
refmac,0,4F0F,0.235833
refmac,0,4F27,0.3091
refmac,0,4FC4,1.157117
refmac,0,4FE9,0.31505
refmac,0,4FIX,0.8444
refmac,0,4FYU,0.4706
refmac,0,4G3H,0.550983
refmac,0,4GMV,0.29785
refmac,0,4H9D,0.208683
refmac,0,4HIA,0.18535
refmac,0,4HJW,0.46375
refmac,0,4HKA,0.290283
refmac,0,4HUJ,0.2506
refmac,0,4ICH,0.201367
refmac,0,4IDI,0.239633
refmac,0,4JGX,0.1559
refmac,0,4JHN,0.753917
refmac,0,4JX2,0.342517
refmac,0,4K36,0.524267
refmac,0,4KH9,0.342467
refmac,0,4KYQ,0.167617
refmac,0,4L7Z,0.744617
refmac,0,4L9U,0.12605
refmac,0,4LD7,1.678033
refmac,0,4LZ2,0.127033
refmac,0,4MAA,0.1723
refmac,0,4ME9,0.17085
refmac,0,4MG5,0.256067
refmac,0,4MG6,0.23825
refmac,0,4MJG,0.166617
refmac,0,4N39,0.52235
refmac,0,4N5X,0.112967
refmac,0,4NPJ,0.343767
refmac,0,4NUF,0.168967
refmac,0,4NWZ,0.573667
refmac,0,4O62,0.337917
refmac,0,4O92,0.1176
refmac,0,4OC8,0.4685
refmac,0,4OF8,0.482867
refmac,0,4OFF,0.103917
refmac,0,4OX3,0.154267
